z,log10 L_bol [erg s^-1],log10 Phi [ cMpc^-1 dex^-1],lower uncertainity (log10),upper uncertainity (log10),Source
1,47.40286784026847,-6.706488449103479,0.3667285089408454,0.3667285089408454,Shen2020
1,48.1586455038811,-8.033470320810476,0.3798011783218309,0.3798011783218309,Shen2020
1,43.95951778299196,-3.8121106199324575,0.5710263377349563,0.5710263377349563,Shen2020
1,44.86905845528028,-4.016715192333023,0.6572558964432802,0.6572558964432802,Shen2020
1,45.46739874078129,-4.254945302615137,0.632098489071266,0.632098489071266,Shen2020
1,45.93816454553247,-4.388345125744881,0.659585278003807,0.659585278003807,Shen2020
1,46.68480510885152,-5.408989792098303,0.6010346562736204,0.6010346562736204,Shen2020
1,47.40286784026847,-6.661326290345285,0.4483346384482092,0.4483346384482092,Shen2020
1,48.1586455038811,-8.034127526076821,0.4187251715726841,0.4187251715726841,Shen2020
1,49.1926322449937,-9.521620702172168,0.3667281809917091,0.3667281809917091,Shen2020
1,42.11799420239108,-3.1642265325886165,0.10403435111962799,0.10403435111962799,Shen2020
1,43.31402244324812,-3.787751581448871,0.07924895994482427,0.07924895994482427,Shen2020
1,44.589000863627035,-4.262305305052489,0.09159309562376337,0.09159309562376337,Shen2020
1,45.920376531391184,-5.678225483783333,0.05153452289368076,0.05153452289368076,Shen2020
1,47.2819978429771,-8.064666567346439,0.39277568533786433,0.39277568533786433,Shen2020
1,48.65711814870656,-9.474721733218178,0.15220979334643148,0.15220979334643148,Shen2020
1,42.70548801202452,-3.6663940052388053,0.1336909988190751,0.1336909988190751,Shen2020
1,43.94270317574949,-4.174066930007561,0.07522685782692771,0.07522685782692771,Shen2020
1,45.249429019102394,-4.653730622407062,0.09307249986240705,0.09307249986240705,Shen2020
1,46.598706569468185,-5.795809117110194,0.04640254227800766,0.04640254227800766,Shen2020
1,47.96852422319322,-8.310523141136898,0.29597377376667944,0.29597377376667944,Shen2020
1,49.34701630507323,-9.864124665895503,0.29597377376667944,0.29597377376667944,Shen2020
1,44.97394622833384,-4.326204674781914,0.31,0.31,Shen2020
1,45.3584551134764,-4.856204674781914,0.31,0.31,Shen2020
1,45.74613878703954,-4.906204674781914,0.21000000000000002,0.21000000000000002,Shen2020
1,46.13630049116013,-4.906204674781914,0.26,0.26,Shen2020
1,46.52836046145949,-5.736204674781914,0.21000000000000002,0.21000000000000002,Shen2020
1,46.92185348331016,-6.306204674781914,0.21000000000000002,0.21000000000000002,Shen2020
1,47.31641632753284,-7.106204674781914,0.26,0.26,Shen2020
1,47.711771126702935,-8.126204674781913,0.56,0.56,Shen2020
1,46.07165143762812,-5.444520315612659,0.3927757391496407,0.3927757391496407,Shen2020
1,45.68185623514295,-4.769303984537392,0.16086948582068383,0.16086948582068383,Shen2020
1,45.29464633415681,-4.2741547394781465,0.10015969072527241,0.10015969072527241,Shen2020
1,44.91073694113116,-3.970098050081324,0.12816879510252055,0.12816879510252055,Shen2020
1,46.07165143762812,-5.282484682756565,0.19909149577987661,0.19909149577987661,Shen2020
1,45.68185623514295,-4.550125906454576,0.08912494421828863,0.08912494421828863,Shen2020
1,45.29464633415681,-4.421083846790363,0.08147507797612329,0.08147507797612329,Shen2020
1,44.91073694113116,-4.30897631131727,0.08237925289582092,0.08237925289582092,Shen2020
1,46.85671632543639,-6.323549964128652,0.29887314308050583,0.29887314308050583,Shen2020
1,46.463432624537354,-5.891594229316632,0.1624055207834647,0.1624055207834647,Shen2020
1,46.07165143762812,-4.985155018379026,0.10326913620832621,0.10326913620832621,Shen2020
1,45.68185623514295,-4.779877172711632,0.0586779993185027,0.0586779993185027,Shen2020
1,45.29464633415681,-4.562439346891014,0.052919192442389955,0.052919192442389955,Shen2020
1,45.073284192480266,-3.7195668570323326,0.13,0.13,Shen2020
1,45.55553466235652,-4.649566857032332,0.12,0.12,Shen2020
1,46.0421775199813,-5.319566857032332,0.18000000000000002,0.18000000000000002,Shen2020
1,46.53199624559544,-6.589566857032333,0.16,0.16,Shen2020
1,47.0240556498881,-7.4295668570323325,0.32,0.32,Shen2020
1,46.0421775199813,-4.504049721461083,0.14,0.14,Shen2020
1,46.53199624559544,-5.204049721461083,0.13,0.13,Shen2020
1,47.0240556498881,-6.414049721461083,0.15000000000000002,0.15000000000000002,Shen2020
1,47.517668295050285,-7.954049721461083,0.44,0.44,Shen2020
2,47.64810097967039,-7.8113612963912935,0.14129047896055263,0.14129047896055263,Shen2020
2,47.52945498993454,-7.641361296391294,0.11756018280703234,0.11756018280703234,Shen2020
2,47.41086903632079,-7.341361296391294,0.08615129624575037,0.08615129624575037,Shen2020
2,47.29234890815285,-6.951361296391293,0.058719240729965025,0.058719240729965025,Shen2020
2,47.173900915965085,-6.681361296391294,0.04566747437996923,0.04566747437996923,Shen2020
2,47.05553193085257,-6.421361296391294,0.036522342918025495,0.036522342918025495,Shen2020
2,46.93724942523106,-6.191361296391293,0.030267567743267283,0.030267567743267283,Shen2020
2,46.819061514704664,-5.961361296391294,0.025654392274941963,0.025654392274941963,Shen2020
2,46.70097700064545,-5.821361296391293,0.02508656053431438,0.02508656053431438,Shen2020
2,46.583005412981976,-5.701361296391293,0.03329630843423808,0.03329630843423808,Shen2020
2,47.7668016996971,-8.017945373869749,0.16293429255265535,0.16293429255265535,Shen2020
2,47.64810097967039,-7.547945373869749,0.09964635941040771,0.09964635941040771,Shen2020
2,47.52945498993454,-7.3579453738697485,0.08180118993604121,0.08180118993604121,Shen2020
2,47.41086903632079,-6.977945373869749,0.0561192794381854,0.0561192794381854,Shen2020
2,47.29234890815285,-6.757945373869749,0.04594859550109471,0.04594859550109471,Shen2020
2,47.173900915965085,-6.477945373869749,0.035852339858181134,0.035852339858181134,Shen2020
2,47.05553193085257,-6.277945373869748,0.030760375625203992,0.030760375625203992,Shen2020
2,46.93724942523106,-6.057945373869749,0.02709939392449035,0.02709939392449035,Shen2020
2,46.819061514704664,-5.847945373869749,0.040279258500178806,0.040279258500178806,Shen2020
2,46.70097700064545,-5.637945373869749,0.2403972216433137,0.2403972216433137,Shen2020
2,47.7668016996971,-7.813590032269566,0.12850990684837263,0.12850990684837263,Shen2020
2,47.64810097967039,-7.723590032269566,0.11703163194902451,0.11703163194902451,Shen2020
2,47.52945498993454,-7.283590032269567,0.07268421924212087,0.07268421924212087,Shen2020
2,47.41086903632079,-6.983590032269567,0.05471139641287126,0.05471139641287126,Shen2020
2,47.29234890815285,-6.743590032269567,0.04415877827311679,0.04415877827311679,Shen2020
2,47.173900915965085,-6.513590032269567,0.03725887427643655,0.03725887427643655,Shen2020
2,47.05553193085257,-6.303590032269567,0.049117676778394,0.049117676778394,Shen2020
2,46.93724942523106,-5.933590032269567,0.19830951616100737,0.19830951616100737,Shen2020
2,47.30617266537594,-6.16109842315032,0.3110299956639812,0.3110299956639812,Shen2020
2,47.20745346828264,-6.618373432639977,0.186493931561991,0.186493931561991,Shen2020
2,47.108787733687485,-6.764917008186964,0.17078828302372048,0.17078828302372048,Shen2020
2,47.01017965460815,-6.355526109838676,0.11631766097954259,0.11631766097954259,Shen2020
2,46.91163372507852,-6.094216732848886,0.09227070614037725,0.09227070614037725,Shen2020
2,46.813154757141426,-5.898628523805242,0.07880957384259936,0.07880957384259936,Shen2020
2,46.71474789802279,-5.746489580582257,0.07111819723159231,0.07111819723159231,Shen2020
2,46.61641864733705,-5.602834940794184,0.06598218892745064,0.06598218892745064,Shen2020
2,46.51817287414519,-5.542049674662143,0.06454241279590058,0.06454241279590058,Shen2020
2,46.420016833654806,-5.488825100435348,0.06412914635673002,0.06412914635673002,Shen2020
2,46.321957183317224,-5.441842594072872,0.0629435045201996,0.0629435045201996,Shen2020
2,46.22400099804058,-5.332608793677882,0.05464856726778509,0.05464856726778509,Shen2020
2,46.126155784199426,-5.189681734048261,0.04753071232093822,0.04753071232093822,Shen2020
2,46.028429492082594,-5.22834607685707,0.050688325553897545,0.050688325553897545,Shen2020
2,45.93083052638173,-5.072318939446344,0.046488346675568774,0.046488346675568774,Shen2020
2,45.83336775428533,-5.105239115058211,0.05440592159658707,0.05440592159658707,Shen2020
2,45.736050510707315,-5.071346002614074,0.09615356443933151,0.09615356443933151,Shen2020
2,47.40494141627797,-7.052646787299198,0.3110299956639812,0.3110299956639812,Shen2020
2,47.30617266537594,-6.657716977210928,0.1495268273073685,0.1495268273073685,Shen2020
2,47.20745346828264,-6.432619552267251,0.12015241686007834,0.12015241686007834,Shen2020
2,47.108787733687485,-6.23025199883103,0.09970398520823939,0.09970398520823939,Shen2020
2,47.01017965460815,-6.051490040508179,0.08653540548678962,0.08653540548678962,Shen2020
2,46.91163372507852,-5.925296241282761,0.07987157861704582,0.07987157861704582,Shen2020
2,46.813154757141426,-5.86247545364293,0.07894917408404227,0.07894917408404227,Shen2020
2,46.71474789802279,-5.717483409346476,0.07178155058741725,0.07178155058741725,Shen2020
2,46.61641864733705,-5.587564171584263,0.0659973612733056,0.0659973612733056,Shen2020
2,46.51817287414519,-5.449855510807165,0.06093840776602748,0.06093840776602748,Shen2020
2,46.420016833654806,-5.462334483288186,0.060634757487232536,0.060634757487232536,Shen2020
2,46.321957183317224,-5.303802568628704,0.05028775799272847,0.05028775799272847,Shen2020
2,46.22400099804058,-5.247985041179348,0.04880306778867144,0.04880306778867144,Shen2020
2,46.126155784199426,-5.242212138582897,0.05015661078633782,0.05015661078633782,Shen2020
2,46.028429492082594,-5.159734541566663,0.048666815606375126,0.048666815606375126,Shen2020
2,45.93083052638173,-5.189014490104989,0.06975455418574304,0.06975455418574304,Shen2020
2,45.83336775428533,-4.977390458643196,0.2422606797017625,0.2422606797017625,Shen2020
2,44.969409096927905,-4.940811634063721,0.10999999940395355,0.10999999940395355,Shen2020
2,45.35387571973461,-4.770811557769775,0.10999999940395355,0.10999999940395355,Shen2020
2,45.74152605475755,-5.0108113288879395,0.14000000059604645,0.14000000059604645,Shen2020
2,46.13166200626239,-5.2608113288879395,0.18000000715255737,0.18000000715255737,Shen2020
2,46.523702409623326,-5.560811519622803,0.5099999904632568,0.5099999904632568,Shen2020
2,46.917180752433325,-6.2608113288879395,0.5099999904632568,0.5099999904632568,Shen2020
2,46.90699061849173,-5.920218854439907,0.41785000000000005,0.41785000000000005,Shen2020
2,46.513544463436645,-5.860218854439906,0.41785000000000005,0.41785000000000005,Shen2020
2,46.12154695874188,-5.700218854439906,0.27785000000000004,0.27785000000000004,Shen2020
2,45.73146745360533,-5.650218854439906,0.27785000000000004,0.27785000000000004,Shen2020
2,45.343890167969775,-5.370218854439907,0.32805,0.32805,Shen2020
2,44.95951610794905,-5.540218854439907,0.6536500000000001,0.6536500000000001,Shen2020
2,48.02423767674015,-9.414828351777254,0.655,0.655,Shen2020
2,47.82625689747042,-9.554828351777253,0.655,0.655,Shen2020
2,47.62840849501699,-8.704828351777254,0.20500000000000002,0.20500000000000002,Shen2020
2,47.43071466488588,-8.104828351777254,0.09499999999999999,0.09499999999999999,Shen2020
2,47.233201105276486,-7.594828351777254,0.055,0.055,Shen2020
2,47.03589749023929,-7.124828351777254,0.035,0.035,Shen2020
2,46.83883797783212,-6.694828351777254,0.03,0.03,Shen2020
2,46.64206174466654,-6.334828351777254,0.04,0.04,Shen2020
2,46.44561353304664,-6.074828351777254,0.04,0.04,Shen2020
2,46.24954419035896,-5.874828351777254,0.035,0.035,Shen2020
2,46.05391117246949,-5.674828351777254,0.03,0.03,Shen2020
2,45.858778973816285,-5.554828351777254,0.03,0.03,Shen2020
2,45.66421943715983,-5.484828351777254,0.03,0.03,Shen2020
2,45.470311886491515,-5.404828351777254,0.055,0.055,Shen2020
2,47.82625689747042,-9.079164283975386,0.325,0.325,Shen2020
2,47.62840849501699,-8.379164283975387,0.135,0.135,Shen2020
2,47.43071466488588,-7.8891642839753855,0.075,0.075,Shen2020
2,47.233201105276486,-7.299164283975386,0.04,0.04,Shen2020
2,47.03589749023929,-6.879164283975386,0.03,0.03,Shen2020
2,46.83883797783212,-6.469164283975386,0.045000000000000005,0.045000000000000005,Shen2020
2,46.64206174466654,-6.1791642839753855,0.04,0.04,Shen2020
2,46.44561353304664,-5.9291642839753855,0.035,0.035,Shen2020
2,46.24954419035896,-5.759164283975386,0.03,0.03,Shen2020
2,46.05391117246949,-5.669164283975386,0.03,0.03,Shen2020
2,45.858778973816285,-5.569164283975386,0.03,0.03,Shen2020
2,45.66421943715983,-5.579164283975386,0.055,0.055,Shen2020
2,48.222331706505344,-9.606294708148235,0.655,0.655,Shen2020
2,47.82625689747042,-9.046294708148235,0.325,0.325,Shen2020
2,47.62840849501699,-8.446294708148235,0.15500000000000003,0.15500000000000003,Shen2020
2,47.43071466488588,-7.766294708148235,0.065,0.065,Shen2020
2,47.233201105276486,-7.196294708148235,0.04,0.04,Shen2020
2,47.03589749023929,-6.836294708148235,0.05,0.05,Shen2020
2,46.83883797783212,-6.506294708148236,0.060000000000000005,0.060000000000000005,Shen2020
2,46.64206174466654,-6.256294708148236,0.05,0.05,Shen2020
2,46.44561353304664,-5.996294708148235,0.04,0.04,Shen2020
2,46.24954419035896,-5.8862947081482355,0.04,0.04,Shen2020
2,46.05391117246949,-5.8062947081482355,0.04,0.04,Shen2020
2,45.858778973816285,-5.786294708148235,0.055,0.055,Shen2020
2,47.487237889435036,-7.019907540892504,0.32805,0.32805,Shen2020
2,47.32916840755896,-7.219907540892504,0.41785000000000005,0.41785000000000005,Shen2020
2,47.17122364134041,-7.219907540892504,0.41785000000000005,0.41785000000000005,Shen2020
2,47.01341968988258,-6.909907540892504,0.27785000000000004,0.27785000000000004,Shen2020
2,46.85577455616886,-6.599907540892504,0.18935000000000002,0.18935000000000002,Shen2020
2,46.69830832391834,-6.259907540892504,0.12765,0.12765,Shen2020
2,46.541043337386014,-6.2499075408925036,0.12765,0.12765,Shen2020
2,46.38400437985117,-6.069907540892504,0.1074,0.1074,Shen2020
2,46.22721884522714,-5.979907540892504,0.09960000000000001,0.09960000000000001,Shen2020
2,46.07071689574652,-5.909907540892504,0.09634999999999999,0.09634999999999999,Shen2020
2,45.91453159706968,-5.819907540892504,0.092,0.092,Shen2020
2,45.758699020504096,-5.739907540892504,0.124,0.124,Shen2020
2,45.603258300423526,-5.399907540892504,0.20350000000000001,0.20350000000000001,Shen2020
2,47.17032948045067,-7.466564254008274,0.17,0.17,Shen2020
2,47.01252637591036,-6.9065642540082735,0.09999999999999999,0.09999999999999999,Shen2020
2,46.85488219683363,-6.6565642540082735,0.09,0.09,Shen2020
2,46.69741703923519,-6.396564254008274,0.08,0.08,Shen2020
2,46.54015326068489,-6.246564254008273,0.06999999999999999,0.06999999999999999,Shen2020
2,46.38311565877408,-6.066564254008274,0.06999999999999999,0.06999999999999999,Shen2020
2,46.22633164266782,-5.826564254008273,0.060000000000000005,0.060000000000000005,Shen2020
2,46.06983139068819,-5.7365642540082735,0.060000000000000005,0.060000000000000005,Shen2020
2,45.91364798526711,-5.666564254008273,0.060000000000000005,0.060000000000000005,Shen2020
2,45.75781751494688,-5.566564254008274,0.060000000000000005,0.060000000000000005,Shen2020
2,45.60237913150897,-5.506564254008274,0.060000000000000005,0.060000000000000005,Shen2020
2,45.44737504893574,-5.4465642540082735,0.060000000000000005,0.060000000000000005,Shen2020
2,47.328688529123504,-7.745686427422233,0.23,0.23,Shen2020
2,47.170744165270456,-7.025686427422233,0.12,0.12,Shen2020
2,47.01294066788307,-6.745686427422233,0.09,0.09,Shen2020
2,46.85529604599387,-6.445686427422233,0.08,0.08,Shen2020
2,46.69783038991447,-6.285686427422233,0.06999999999999999,0.06999999999999999,Shen2020
2,46.54056605103901,-6.105686427422233,0.06999999999999999,0.06999999999999999,Shen2020
2,46.38352782032062,-5.8856864274222325,0.060000000000000005,0.060000000000000005,Shen2020
2,46.226743099850424,-5.845686427422233,0.060000000000000005,0.060000000000000005,Shen2020
2,46.07024206048815,-5.7156864274222325,0.060000000000000005,0.060000000000000005,Shen2020
2,45.914057776887134,-5.615686427422233,0.060000000000000005,0.060000000000000005,Shen2020
2,45.75822632959647,-5.525686427422233,0.060000000000000005,0.060000000000000005,Shen2020
2,45.602786862324415,-5.605686427422233,0.06999999999999999,0.06999999999999999,Shen2020
2,47.48707867841206,-8.02692630002371,0.32,0.32,Shen2020
2,47.329009314604875,-7.53692630002371,0.19,0.19,Shen2020
2,47.171064681765046,-6.92692630002371,0.11,0.11,Shen2020
2,47.01326088082561,-6.71692630002371,0.09,0.09,Shen2020
2,46.85561591677519,-6.43692630002371,0.08,0.08,Shen2020
2,46.69814987551834,-6.22692630002371,0.06999999999999999,0.06999999999999999,Shen2020
2,46.54088510367665,-6.19692630002371,0.06999999999999999,0.06999999999999999,Shen2020
2,46.38384638707336,-6.00692630002371,0.06999999999999999,0.06999999999999999,Shen2020
2,46.22706112233277,-5.83692630002371,0.06999999999999999,0.06999999999999999,Shen2020
2,46.070559474547494,-5.70692630002371,0.060000000000000005,0.060000000000000005,Shen2020
2,45.91437451235918,-5.71692630002371,0.060000000000000005,0.060000000000000005,Shen2020
2,45.75854231013912,-5.66692630002371,0.06999999999999999,0.06999999999999999,Shen2020
2,47.34496999361485,-7.707909426349249,0.245,0.245,Shen2020
2,47.26992367996585,-7.298909426349249,0.10329999999999999,0.10329999999999999,Shen2020
2,47.14754365409938,-7.01290942634925,0.08205,0.08205,Shen2020
2,47.02919325099746,-6.87190942634925,0.06225000000000001,0.06225000000000001,Shen2020
2,46.91093107690479,-6.5839094263492495,0.04675000000000001,0.04675000000000001,Shen2020
2,46.80063993061145,-6.39890942634925,0.04045,0.04045,Shen2020
2,46.67863871089226,-6.30090942634925,0.0369,0.0369,Shen2020
2,46.560689632408035,-6.146909426349249,0.0326,0.0326,Shen2020
2,46.442865821134546,-5.97790942634925,0.029900000000000003,0.029900000000000003,Shen2020
2,46.32517854825654,-5.8659094263492495,0.029699999999999997,0.029699999999999997,Shen2020
2,46.21155536651652,-5.771909426349249,0.028999999999999998,0.028999999999999998,Shen2020
2,46.09417284328631,-5.723909426349249,0.029699999999999997,0.029699999999999997,Shen2020
2,45.97696547811495,-5.68790942634925,0.0317,0.0317,Shen2020
2,45.86384548700694,-5.630909426349249,0.0367,0.0367,Shen2020
2,47.36077281029381,-7.6427311813708805,0.1598,0.1598,Shen2020
2,47.262025750308915,-7.215731181370881,0.08605,0.08605,Shen2020
2,47.14359730130263,-6.9567311813708805,0.06455,0.06455,Shen2020
2,47.021306273318174,-6.827731181370881,0.056549999999999996,0.056549999999999996,Shen2020
2,46.903050267548466,-6.64773118137088,0.047650000000000005,0.047650000000000005,Shen2020
2,46.788828304756045,-6.3687311813708805,0.0371,0.0371,Shen2020
2,46.67077175559292,-6.297731181370881,0.035750000000000004,0.035750000000000004,Shen2020
2,46.552830694246445,-6.1267311813708805,0.0312,0.0312,Shen2020
2,46.43894064732519,-6.04373118137088,0.030400000000000003,0.030400000000000003,Shen2020
2,46.32125812975711,-5.9007311813708805,0.0295,0.0295,Shen2020
2,46.203724699609936,-5.792731181370881,0.028499999999999998,0.028499999999999998,Shen2020
2,46.086353410274455,-5.768731181370881,0.0295,0.0295,Shen2020
2,45.96915824019839,-5.71973118137088,0.0313,0.0313,Shen2020
2,45.8560510114145,-5.688731181370881,0.03465,0.03465,Shen2020
2,47.439804836285454,-8.382100554661125,0.6536500000000001,0.6536500000000001,Shen2020
2,47.38052803897272,-7.486100554661126,0.14100000000000001,0.14100000000000001,Shen2020
2,47.262025750308915,-7.129100554661127,0.08399999999999999,0.08399999999999999,Shen2020
2,47.13965103829456,-6.8961005546611265,0.06495,0.06495,Shen2020
2,47.01341968988258,-6.637100554661127,0.050550000000000005,0.050550000000000005,Shen2020
2,46.89911002439484,-6.531100554661126,0.04565,0.04565,Shen2020
2,46.78095447418362,-6.353100554661126,0.0393,0.0393,Shen2020
2,46.666838470127615,-6.2021005546611265,0.035250000000000004,0.035250000000000004,Shen2020
2,46.552830694246445,-6.091100554661127,0.03345,0.03345,Shen2020
2,46.43109075633137,-6.011100554661127,0.0325,0.0325,Shen2020
2,46.31733787682757,-5.891100554661127,0.03155,0.03155,Shen2020
2,46.19589475298779,-5.838100554661127,0.0324,0.0324,Shen2020
2,46.08244398690152,-5.746100554661127,0.0322,0.0322,Shen2020
2,45.96915824019839,-5.816100554661126,0.0372,0.0372,Shen2020
2,45.85215411717283,-5.879100554661127,0.044250000000000005,0.044250000000000005,Shen2020
2,47.9858199961764,-8.04654883773512,0.6536500000000001,0.6536500000000001,Shen2020
2,47.601908027386955,-8.04654883773512,0.6536500000000001,0.6536500000000001,Shen2020
2,47.4911910967155,-7.745548837735121,0.41785000000000005,0.41785000000000005,Shen2020
2,47.35682199157273,-7.5695488377351206,0.32805,0.32805,Shen2020
2,47.2896699259458,-7.34754883773512,0.245,0.245,Shen2020
2,47.163329957772135,-7.14354883773512,0.18935000000000002,0.18935000000000002,Shen2020
2,47.021306273318174,-6.93254883773512,0.14645000000000002,0.14645000000000002,Shen2020
2,46.91093107690479,-6.84254883773512,0.13165000000000002,0.13165000000000002,Shen2020
2,46.79670260512055,-6.59954883773512,0.09960000000000001,0.09960000000000001,Shen2020
2,46.6825723799798,-6.4445488377351206,0.08399999999999999,0.08399999999999999,Shen2020
2,46.56461931035496,-6.29154883773512,0.07125,0.07125,Shen2020
2,46.4467911465738,-6.20154883773512,0.06495,0.06495,Shen2020
2,46.32125812975711,-6.18354883773512,0.06375,0.06375,Shen2020
2,46.20763994327769,-5.98254883773512,0.05215,0.05215,Shen2020
2,46.09808285185735,-5.907548837735121,0.04855,0.04855,Shen2020
2,47.692891237294454,-7.8922931357905695,0.6536500000000001,0.6536500000000001,Shen2020
2,47.36472370499469,-7.414293135790569,0.32805,0.32805,Shen2020
2,47.242282365391645,-7.414293135790569,0.32805,0.32805,Shen2020
2,47.11597536105762,-7.590293135790569,0.41785000000000005,0.41785000000000005,Shen2020
2,47.01736293217219,-6.778293135790569,0.14645000000000002,0.14645000000000002,Shen2020
2,46.91487164246861,-6.569293135790569,0.1148,0.1148,Shen2020
2,46.788828304756045,-6.360293135790569,0.09069999999999999,0.09069999999999999,Shen2020
2,46.67077175559292,-6.279293135790569,0.083,0.083,Shen2020
2,46.552830694246445,-6.167293135790569,0.07365,0.07365,Shen2020
2,46.43894064732519,-6.0652931357905695,0.06624999999999999,0.06624999999999999,Shen2020
2,46.31341778993506,-5.952293135790569,0.059000000000000004,0.059000000000000004,Shen2020
2,46.203724699609936,-5.8232931357905695,0.052,0.052,Shen2020
2,47.24623087689091,-7.162506892074941,0.245,0.245,Shen2020
2,47.13175878273062,-7.016506892074941,0.20350000000000001,0.20350000000000001,Shen2020
2,47.00553350305904,-7.016506892074941,0.20350000000000001,0.20350000000000001,Shen2020
2,46.903050267548466,-6.685506892074941,0.1361,0.1361,Shen2020
2,46.788828304756045,-6.370506892074941,0.0948,0.0948,Shen2020
2,46.67077175559292,-6.259506892074941,0.08399999999999999,0.08399999999999999,Shen2020
2,46.556760093571064,-6.090506892074941,0.07015,0.07015,Shen2020
2,46.43501562557927,-6.022506892074941,0.06534999999999999,0.06534999999999999,Shen2020
2,46.305578116135194,-5.980506892074941,0.06265,0.06265,Shen2020
2,46.19589475298779,-5.874506892074941,0.056299999999999996,0.056299999999999996,Shen2020
2,46.08244398690152,-5.778506892074941,0.051250000000000004,0.051250000000000004,Shen2020
2,46.424811283818435,-5.859059960601876,0.027418754651131964,0.027418754651131964,Shen2020
2,46.54261491181812,-6.051059960601875,0.01941569428915834,0.01941569428915834,Shen2020
2,46.660545481073505,-6.2710599606018755,0.021611485315383698,0.021611485315383698,Shen2020
2,46.77859241703592,-6.5050599606018755,0.02520413393857778,0.02520413393857778,Shen2020
2,46.896745930375076,-6.717059960601875,0.029412139569589206,0.029412139569589206,Shen2020
2,47.01499697491671,-7.011059960601875,0.0372491959864265,0.0372491959864265,Shen2020
2,47.13333720491968,-7.357059960601875,0.05064900733963706,0.05064900733963706,Shen2020
2,47.251758932362264,-7.670059960601876,0.06839702999556806,0.06839702999556806,Shen2020
2,47.370255084781,-7.955059960601876,0.09143919334417759,0.09143919334417759,Shen2020
2,47.48881916409265,-8.418059960601875,0.15220979334643148,0.15220979334643148,Shen2020
2,47.60744520673237,-8.719059960601875,0.21925899198710685,0.21925899198710685,Shen2020
2,47.72612774535594,-9.117059960601875,0.39350530065173595,0.39350530065173595,Shen2020
2,46.54261491181812,-6.046177594640528,0.02892601210570133,0.02892601210570133,Shen2020
2,46.660545481073505,-6.185177594640528,0.01974669141679474,0.01974669141679474,Shen2020
2,46.77859241703592,-6.4251775946405285,0.022356670926126247,0.022356670926126247,Shen2020
2,46.896745930375076,-6.629177594640528,0.02563046040030125,0.02563046040030125,Shen2020
2,47.01499697491671,-6.882177594640528,0.030946955052826068,0.030946955052826068,Shen2020
2,47.13333720491968,-7.186177594640529,0.03974834459933984,0.03974834459933984,Shen2020
2,47.251758932362264,-7.459177594640528,0.050743263124586095,0.050743263124586095,Shen2020
2,47.370255084781,-7.809177594640528,0.07132784565015958,0.07132784565015958,Shen2020
2,47.48881916409265,-7.998177594640528,0.086424948913683,0.086424948913683,Shen2020
2,47.60744520673237,-8.370177594640527,0.12897692140623307,0.12897692140623307,Shen2020
2,47.72612774535594,-9.039177594640528,0.29559365040192476,0.29559365040192476,Shen2020
2,46.660545481073505,-6.144352820428081,0.03297148458942644,0.03297148458942644,Shen2020
2,46.77859241703592,-6.30235282042808,0.02022974059157944,0.02022974059157944,Shen2020
2,46.896745930375076,-6.53435282042808,0.01943740653198022,0.01943740653198022,Shen2020
2,47.01499697491671,-6.78135282042808,0.02177309577182495,0.02177309577182495,Shen2020
2,47.13333720491968,-7.00435282042808,0.025169136920476058,0.025169136920476058,Shen2020
2,47.251758932362264,-7.2983528204280805,0.031189892286253455,0.031189892286253455,Shen2020
2,47.370255084781,-7.61435282042808,0.04044351875736995,0.04044351875736995,Shen2020
2,47.48881916409265,-7.9043528204280795,0.05257675510573833,0.05257675510573833,Shen2020
2,47.60744520673237,-8.28235282042808,0.07593303315339671,0.07593303315339671,Shen2020
2,47.72612774535594,-8.675352820428081,0.1142348960456616,0.1142348960456616,Shen2020
2,46.02735838178947,-5.610926756103272,0.18640782666904188,0.18640782666904188,Shen2020
2,45.63782388847884,-5.699926756103272,0.2257299740704657,0.2257299740704657,Shen2020
2,45.25095010089943,-5.090926756103272,0.2936937493296725,0.2936937493296725,Shen2020
2,46.80985859233779,-6.2852069977127725,0.24868065146595852,0.24868065146595852,Shen2020
2,46.4167318915423,-6.185206997712773,0.2195432512759925,0.2195432512759925,Shen2020
2,46.02515946393169,-5.743206997712773,0.14838906374528382,0.14838906374528382,Shen2020
2,45.635638121197545,-5.414206997712773,0.17945900578020413,0.17945900578020413,Shen2020
2,43.783759700133025,-4.0361305985289135,0.17,0.17,Shen2020
2,44.589000863627035,-4.449316328836254,0.15000000000000002,0.15000000000000002,Shen2020
2,45.41631340825377,-4.6553751215974755,0.09999999999999999,0.09999999999999999,Shen2020
2,46.258787493129965,-5.066773500543149,0.09999999999999999,0.09999999999999999,Shen2020
2,46.939854885225316,-6.029306471935766,0.13,0.13,Shen2020
2,47.45338007034678,-6.726459206521446,0.14500000000000002,0.14500000000000002,Shen2020
2,48.14051448316556,-8.309432442623383,0.18,0.18,Shen2020
2,50.72895220368876,-11.761815677821408,0.32000000000000006,0.32000000000000006,Shen2020
2,45.33979441370342,-4.1707504912954105,0.17,0.17,Shen2020
2,46.28286731633683,-4.8807504912954105,0.13,0.13,Shen2020
2,47.23780439217865,-6.210750491295411,0.14,0.14,Shen2020
2,48.19935348937018,-8.040750491295409,0.4,0.4,Shen2020
2,49.668455868163356,-10.28075049129541,0.625,0.625,Shen2020
2,45.06137135447203,-4.784928715244999,0.22700000000000004,0.22700000000000004,Shen2020
